Description,PSM_Sph1,PSM_Sph2,PSM_FA1,PSM_FA2,PSM_DAG1,PSM_DAG2
Isoform 4 of A-kinase anchor protein 2 OS=Homo sapiens GN=AKAP2 - [AKAP2_HUMAN],2,0,2,0,6,1
CCAAT/enhancer-binding protein zeta OS=Homo sapiens GN=CEBPZ PE=4 SV=1 - [F5H3Y6_HUMAN],1,0,1,0,3,1
Tubulin beta-6 chain OS=Homo sapiens GN=TUBB6 PE=2 SV=1 - [B4DP54_HUMAN],3,4,4,5,9,8
3-ketoacyl-CoA thiolase OS=Homo sapiens GN=HADHB PE=2 SV=1 - [B4E2W0_HUMAN],3,2,4,4,9,7
Heterogeneous nuclear ribonucleoproteins C1/C2 (Fragment) OS=Homo sapiens GN=HNRNPC PE=4 SV=1 - [G3V4W0_HUMAN],5,6,8,6,15,9
Isoform 3 of Sodium bicarbonate cotransporter 3 OS=Homo sapiens GN=SLC4A7 - [S4A7_HUMAN],1,1,2,0,3,0
Proteasomal ubiquitin receptor ADRM1 OS=Homo sapiens GN=ADRM1 PE=4 SV=2 - [E9PEC0_HUMAN],1,1,2,0,3,1
Ras-related protein Rab-5A OS=Homo sapiens GN=RAB5A PE=2 SV=1 - [B4DJA5_HUMAN],1,2,2,1,3,3
Spliceosome RNA helicase DDX39B (Fragment) OS=Homo sapiens GN=DDX39B PE=4 SV=1 - [H0Y7G4_HUMAN],7,6,14,5,21,9
60S ribosomal protein L23a OS=Homo sapiens GN=RPL23A PE=1 SV=1 - [RL23A_HUMAN],1,2,2,1,3,4
Chloride intracellular channel protein 1 OS=Homo sapiens GN=CLIC1 PE=1 SV=4 - [CLIC1_HUMAN],1,1,2,1,3,5
60S ribosomal protein L23 OS=Homo sapiens GN=RPL23 PE=1 SV=1 - [RL23_HUMAN],1,0,2,0,3,1
60S ribosomal protein L34 OS=Homo sapiens GN=RPL34 PE=1 SV=3 - [RL34_HUMAN],2,0,4,0,6,1
Band 4.1-like protein 2 OS=Homo sapiens GN=EPB41L2 PE=1 SV=1 - [E41L2_HUMAN],4,0,8,0,12,4
Protein RER1 (Fragment) OS=Homo sapiens GN=RER1 PE=2 SV=1 - [Q5T092_HUMAN],1,0,2,0,3,1
Polypyrimidine tract-binding protein 1 OS=Homo sapiens GN=PTBP1 PE=1 SV=1 - [PTBP1_HUMAN],1,0,2,0,3,1
Isoform 2 of Structural maintenance of chromosomes protein 4 OS=Homo sapiens GN=SMC4 - [SMC4_HUMAN],3,0,8,0,9,2
TATA-binding protein-associated factor 2N OS=Homo sapiens GN=TAF15 PE=4 SV=1 - [F5GWQ7_HUMAN],1,2,3,1,3,1
Calcium-binding mitochondrial carrier protein Aralar1 OS=Homo sapiens GN=SLC25A12 PE=1 SV=2 - [CMC1_HUMAN],1,4,3,5,3,5
Isoform 4 of COP9 signalosome complex subunit 1 OS=Homo sapiens GN=GPS1 - [CSN1_HUMAN],1,2,3,3,3,3
Vesicle-fusing ATPase OS=Homo sapiens GN=NSF PE=2 SV=1 - [B4DFA2_HUMAN],1,2,3,1,3,5
Fascin OS=Homo sapiens GN=FSCN1 PE=1 SV=3 - [FSCN1_HUMAN],1,1,3,0,3,3
"Serine/threonine-protein phosphatase PGAM5, mitochondrial OS=Homo sapiens GN=PGAM5 PE=1 SV=2 - [PGAM5_HUMAN]",1,0,3,2,3,3
PRKC apoptosis WT1 regulator protein OS=Homo sapiens GN=PAWR PE=1 SV=1 - [PAWR_HUMAN],1,1,4,1,3,1
"L-2-hydroxyglutarate dehydrogenase, mitochondrial OS=Homo sapiens GN=L2HGDH PE=4 SV=1 - [C9JVN9_HUMAN]",1,1,4,2,3,1
Heterogeneous nuclear ribonucleoprotein U OS=Homo sapiens GN=HNRNPU PE=1 SV=6 - [HNRPU_HUMAN],19,7,25,6,59,11
tRNA (cytosine(34)-C(5))-methyltransferase OS=Homo sapiens GN=NSUN2 PE=1 SV=2 - [NSUN2_HUMAN],7,5,12,5,22,10
Transitional endoplasmic reticulum ATPase OS=Homo sapiens GN=VCP PE=1 SV=4 - [TERA_HUMAN],10,10,9,5,32,18
DnaJ homolog subfamily C member 10 OS=Homo sapiens GN=DNAJC10 PE=4 SV=1 - [F8W884_HUMAN],3,1,1,0,10,1
Transforming protein RhoA OS=Homo sapiens GN=RHOA PE=1 SV=1 - [RHOA_HUMAN],3,2,1,2,10,3
ATP-dependent RNA helicase DDX1 OS=Homo sapiens GN=DDX1 PE=1 SV=2 - [DDX1_HUMAN],3,1,3,2,10,5
Non-POU domain-containing octamer-binding protein OS=Homo sapiens GN=NONO PE=1 SV=4 - [NONO_HUMAN],18,9,26,3,60,3
Glutamate dehydrogenase OS=Homo sapiens GN=GLUD1 PE=3 SV=1 - [F5GYQ4_HUMAN],3,2,6,2,10,6
ATP-dependent RNA helicase DDX39A OS=Homo sapiens GN=DDX39A PE=1 SV=2 - [DX39A_HUMAN],6,4,16,4,20,8
"Monofunctional C1-tetrahydrofolate synthase, mitochondrial OS=Homo sapiens GN=MTHFD1L PE=1 SV=1 - [C1TM_HUMAN]",3,2,12,6,10,4
"Isoform 3 of Serine hydroxymethyltransferase, mitochondrial OS=Homo sapiens GN=SHMT2 - [GLYM_HUMAN]",3,4,21,13,10,7
Histone H2B type 1-K OS=Homo sapiens GN=HIST1H2BK PE=1 SV=3 - [H2B1K_HUMAN],13,5,40,1,44,4
"Leucine--tRNA ligase, cytoplasmic OS=Homo sapiens GN=LARS PE=2 SV=1 - [B4DER1_HUMAN]",5,3,2,2,17,7
"Keratin, type I cytoskeletal 27 OS=Homo sapiens GN=KRT27 PE=1 SV=2 - [K1C27_HUMAN]",5,5,23,4,17,5
Isoform 3 of Protein AHNAK2 OS=Homo sapiens GN=AHNAK2 - [AHNK2_HUMAN],2,0,0,0,7,3
Ras-related protein Rab-5C OS=Homo sapiens GN=RAB5C PE=1 SV=2 - [RAB5C_HUMAN],2,3,2,1,7,2
40S ribosomal protein S6 OS=Homo sapiens GN=RPS6 PE=1 SV=1 - [RS6_HUMAN],2,3,2,1,7,4
Tyrosine-protein phosphatase non-receptor type 1 OS=Homo sapiens GN=PTPN1 PE=1 SV=1 - [PTN1_HUMAN],4,1,4,0,14,2
"Isoform 2 of Enoyl-CoA delta isomerase 2, mitochondrial OS=Homo sapiens GN=ECI2 - [ECI2_HUMAN]",2,2,2,4,7,4
HEAT repeat containing 1 OS=Homo sapiens GN=HEATR1 PE=2 SV=1 - [Q5T3Q7_HUMAN],2,0,2,1,7,2
AP-1 complex subunit beta-1 OS=Homo sapiens GN=AP1B1 PE=4 SV=1 - [F8WDL0_HUMAN],2,2,3,2,7,7
Probable global transcription activator SNF2L1 (Fragment) OS=Homo sapiens GN=SMARCA1 PE=4 SV=1 - [F6TQG2_HUMAN],2,0,3,0,7,1
Prostaglandin F2 receptor negative regulator OS=Homo sapiens GN=PTGFRN PE=1 SV=2 - [FPRP_HUMAN],2,1,4,1,7,1
Isoform 2 of Ribosomal biogenesis protein LAS1L OS=Homo sapiens GN=LAS1L - [LAS1L_HUMAN],2,2,4,2,7,4
"2,4-dienoyl-CoA reductase, mitochondrial OS=Homo sapiens GN=DECR1 PE=2 SV=1 - [B7Z6B8_HUMAN]",2,1,4,2,7,2
60S ribosomal protein L6 OS=Homo sapiens GN=RPL6 PE=1 SV=3 - [RL6_HUMAN],5,3,2,0,18,7
Caveolin-1 OS=Homo sapiens GN=CAV1 PE=1 SV=4 - [CAV1_HUMAN],5,4,11,2,18,3
Tubulin alpha-4A chain OS=Homo sapiens GN=TUBA4A PE=2 SV=1 - [A8MUB1_HUMAN],5,6,23,4,18,6
Pyruvate kinase isozymes M1/M2 OS=Homo sapiens GN=PKM2 PE=1 SV=4 - [KPYM_HUMAN],19,18,18,12,69,29
"Chaperonin containing TCP1, subunit 8 (Theta), isoform CRA_a OS=Homo sapiens GN=CCT8 PE=3 SV=1 - [G5E9B2_HUMAN]",11,12,18,12,40,20
Tubulin beta chain OS=Homo sapiens GN=TUBB PE=3 SV=1 - [F8VUJ7_HUMAN],11,13,51,18,40,15
DNA repair protein RAD50 OS=Homo sapiens GN=RAD50 PE=1 SV=1 - [RAD50_HUMAN],3,0,4,1,11,1
Isoform 5 of Serrate RNA effector molecule homolog OS=Homo sapiens GN=SRRT - [SRRT_HUMAN],4,3,5,2,15,4
Histone H2B type 1-J OS=Homo sapiens GN=HIST1H2BJ PE=1 SV=3 - [H2B1J_HUMAN],10,3,39,0,39,3
Heat shock protein beta-1 OS=Homo sapiens GN=HSPB1 PE=2 SV=1 - [B4DL87_HUMAN],1,3,0,2,4,2
Septin-2 OS=Homo sapiens GN=SEPT2 PE=3 SV=1 - [B5MCX3_HUMAN],1,1,0,0,4,1
Isoform 2 of 60S ribosomal protein L11 OS=Homo sapiens GN=RPL11 - [RL11_HUMAN],1,1,0,0,4,1
Probable glutathione peroxidase 8 OS=Homo sapiens GN=GPX8 PE=1 SV=2 - [GPX8_HUMAN],1,2,0,2,4,2
Isoform 2 of YTH domain family protein 2 OS=Homo sapiens GN=YTHDF2 - [YTHD2_HUMAN],1,3,0,1,4,4
Probable ATP-dependent RNA helicase DDX46 OS=Homo sapiens GN=DDX46 PE=1 SV=2 - [DDX46_HUMAN],1,1,0,0,4,2
"Succinyl-CoA:3-ketoacid coenzyme A transferase 1, mitochondrial OS=Homo sapiens GN=OXCT1 PE=1 SV=1 - [SCOT1_HUMAN]",2,2,0,4,8,5
"ATP synthase subunit O, mitochondrial OS=Homo sapiens GN=ATP5O PE=1 SV=1 - [ATPO_HUMAN]",1,1,0,1,4,3
Pachytene checkpoint protein 2 homolog OS=Homo sapiens GN=TRIP13 PE=1 SV=2 - [PCH2_HUMAN],1,1,0,0,4,4
ATP-binding cassette sub-family F member 2 OS=Homo sapiens GN=ABCF2 PE=1 SV=2 - [ABCF2_HUMAN],1,0,0,1,4,1
Calponin-3 OS=Homo sapiens GN=CNN3 PE=4 SV=1 - [F8WA86_HUMAN],1,0,0,1,4,5
Brain acid soluble protein 1 OS=Homo sapiens GN=BASP1 PE=1 SV=2 - [BASP1_HUMAN],1,0,0,0,4,4
MKI67 FHA domain-interacting nucleolar phosphoprotein OS=Homo sapiens GN=MKI67IP PE=1 SV=1 - [MK67I_HUMAN],1,0,0,0,4,1
UBX domain-containing protein 4 OS=Homo sapiens GN=UBXN4 PE=4 SV=1 - [F5GWP1_HUMAN],1,0,0,0,4,1
Glucose-6-phosphate isomerase OS=Homo sapiens GN=GPI PE=1 SV=4 - [G6PI_HUMAN],1,0,0,0,4,3
DNA replication licensing factor MCM5 OS=Homo sapiens GN=MCM5 PE=3 SV=1 - [B1AHB1_HUMAN],3,4,2,1,12,6
Isoform 2 of Tyrosine-protein kinase BAZ1B OS=Homo sapiens GN=BAZ1B - [BAZ1B_HUMAN],3,0,2,0,12,1
Dermatan-sulfate epimerase OS=Homo sapiens GN=DSE PE=1 SV=1 - [DSE_HUMAN],1,1,1,0,4,0
RNA-binding protein FUS OS=Homo sapiens GN=FUS PE=2 SV=1 - [B4DR70_HUMAN],1,2,1,1,4,1
40S ribosomal protein SA (Fragment) OS=Homo sapiens GN=RPSA PE=3 SV=1 - [C9J9K3_HUMAN],1,4,1,1,4,4
Isoform 2 of UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit OS=Homo sapiens GN=OGT - [OGT1_HUMAN],1,1,1,1,4,1
Replication factor C subunit 3 OS=Homo sapiens GN=RFC3 PE=4 SV=1 - [C9JU95_HUMAN],1,3,1,3,4,7
LIM and SH3 domain protein 1 (Fragment) OS=Homo sapiens GN=LASP1 PE=4 SV=1 - [C9J9W2_HUMAN],1,2,1,2,4,5
Isoform 3 of Putative ATP-dependent RNA helicase DHX30 OS=Homo sapiens GN=DHX30 - [DHX30_HUMAN],4,1,4,4,16,3
Quinone oxidoreductase OS=Homo sapiens GN=CRYZ PE=4 SV=1 - [A6NN60_HUMAN],1,0,1,0,4,1
Lysophosphatidylcholine acyltransferase 2 OS=Homo sapiens GN=LPCAT2 PE=1 SV=1 - [PCAT2_HUMAN],1,0,1,0,4,2
EH domain-containing protein 4 OS=Homo sapiens GN=EHD4 PE=1 SV=1 - [EHD4_HUMAN],1,0,1,0,4,1
Protein phosphatase 1G OS=Homo sapiens GN=PPM1G PE=3 SV=1 - [F5H7G7_HUMAN],1,0,1,0,4,2
60S ribosomal protein L30 (Fragment) OS=Homo sapiens GN=RPL30 PE=3 SV=1 - [E5RI99_HUMAN],2,3,3,1,8,3
"Cytochrome b-c1 complex subunit 1, mitochondrial OS=Homo sapiens GN=UQCRC1 PE=1 SV=3 - [QCR1_HUMAN]",2,1,3,3,8,3
Heterogeneous nuclear ribonucleoprotein D0 (Fragment) OS=Homo sapiens GN=HNRNPD PE=4 SV=1 - [H0YA96_HUMAN],1,1,2,1,4,1
Peptidyl-prolyl cis-trans isomerase FKBP8 OS=Homo sapiens GN=FKBP8 PE=1 SV=2 - [FKBP8_HUMAN],2,1,4,1,8,1
40S ribosomal protein S19 OS=Homo sapiens GN=RPS19 PE=1 SV=2 - [RS19_HUMAN],1,1,2,0,4,2
Protein transport protein Sec31A OS=Homo sapiens GN=SEC31A PE=4 SV=1 - [H7BXG7_HUMAN],1,1,2,1,4,3
Dihydroorotase OS=Homo sapiens GN=CAD PE=3 SV=1 - [F8VPD4_HUMAN],2,1,4,2,8,8
"A-kinase anchor protein 1, mitochondrial (Fragment) OS=Homo sapiens GN=AKAP1 PE=4 SV=1 - [I3L0W0_HUMAN]",1,0,2,1,4,1
Exportin-5 OS=Homo sapiens GN=XPO5 PE=1 SV=1 - [XPO5_HUMAN],1,0,2,1,4,1
Developmentally-regulated GTP-binding protein 1 OS=Homo sapiens GN=DRG1 PE=1 SV=1 - [DRG1_HUMAN],1,0,2,0,4,2
tRNA-splicing ligase RtcB homolog OS=Homo sapiens GN=C22orf28 PE=1 SV=1 - [RTCB_HUMAN],1,0,2,0,4,3
Nck-associated protein 1 OS=Homo sapiens GN=NCKAP1 PE=1 SV=1 - [NCKP1_HUMAN],1,0,2,0,4,4
"RNA-binding motif protein, X chromosome OS=Homo sapiens GN=RBMX PE=1 SV=3 - [RBMX_HUMAN]",3,5,8,4,12,3
"Methionine--tRNA ligase, cytoplasmic OS=Homo sapiens GN=MARS PE=1 SV=2 - [SYMC_HUMAN]",1,2,3,2,4,2
Mitochondrial chaperone BCS1 OS=Homo sapiens GN=BCS1L PE=1 SV=1 - [BCS1_HUMAN],1,1,3,1,4,1
Mitochondrial ribonuclease P protein 1 OS=Homo sapiens GN=RG9MTD1 PE=1 SV=2 - [MRRP1_HUMAN],1,1,3,2,4,3
DNA polymerase delta catalytic subunit OS=Homo sapiens GN=POLD1 PE=1 SV=2 - [DPOD1_HUMAN],1,0,3,1,4,1
Phospholipase A-2-activating protein OS=Homo sapiens GN=PLAA PE=4 SV=1 - [E5RIM3_HUMAN],1,0,3,1,4,2
"Ornithine aminotransferase, mitochondrial OS=Homo sapiens GN=OAT PE=1 SV=1 - [OAT_HUMAN]",2,0,8,1,8,4
Protein transport protein Sec24C OS=Homo sapiens GN=SEC24C PE=4 SV=2 - [E7EP00_HUMAN],1,0,4,0,4,2
Nuclear autoantigenic sperm protein OS=Homo sapiens GN=NASP PE=1 SV=2 - [NASP_HUMAN],1,2,5,1,4,4
Isoform 3 of Exportin-2 OS=Homo sapiens GN=CSE1L - [XPO2_HUMAN],3,5,16,6,12,11
"Keratin, type I cytoskeletal 20 OS=Homo sapiens GN=KRT20 PE=1 SV=1 - [K1C20_HUMAN]",1,3,6,2,4,3
Sperm-specific antigen 2 OS=Homo sapiens GN=SSFA2 PE=4 SV=1 - [E7END2_HUMAN],1,0,6,1,4,1
"Chromosome 2 open reading frame 18, isoform CRA_c OS=Homo sapiens GN=C2orf18 PE=2 SV=1 - [B4DLH2_HUMAN]",1,1,7,0,4,0
"Polyribonucleotide nucleotidyltransferase 1, mitochondrial OS=Homo sapiens GN=PNPT1 PE=1 SV=2 - [PNPT1_HUMAN]",1,1,8,2,4,1
"Delta(3,5)-Delta(2,4)-dienoyl-CoA isomerase, mitochondrial OS=Homo sapiens GN=ECH1 PE=1 SV=2 - [ECH1_HUMAN]",11,24,23,13,45,16
Thyroid hormone receptor-associated protein 3 OS=Homo sapiens GN=THRAP3 PE=1 SV=2 - [TR150_HUMAN],5,0,10,1,21,2
Coronin-1C OS=Homo sapiens GN=CORO1C PE=1 SV=1 - [COR1C_HUMAN],4,3,8,1,17,4
3-hydroxyacyl-CoA dehydrogenase type-2 OS=Homo sapiens GN=HSD17B10 PE=1 SV=3 - [HCD2_HUMAN],4,5,11,7,17,13
Beta-actin-like protein 2 OS=Homo sapiens GN=ACTBL2 PE=1 SV=2 - [ACTBL_HUMAN],28,11,45,11,123,15
Phosphoglycerate kinase 1 OS=Homo sapiens GN=PGK1 PE=1 SV=3 - [PGK1_HUMAN],2,2,1,1,9,6
PDZ and LIM domain protein 7 OS=Homo sapiens GN=PDLIM7 PE=1 SV=1 - [PDLI7_HUMAN],2,0,1,1,9,2
Serine palmitoyltransferase 2 OS=Homo sapiens GN=SPTLC2 PE=1 SV=1 - [SPTC2_HUMAN],2,0,1,0,9,1
General transcription factor 3C polypeptide 1 OS=Homo sapiens GN=GTF3C1 PE=4 SV=1 - [H7BYG6_HUMAN],2,1,2,0,9,1
"Elongation factor G, mitochondrial OS=Homo sapiens GN=GFM1 PE=1 SV=2 - [EFGM_HUMAN]",2,1,2,1,9,1
Ras-related protein Rap-1b OS=Homo sapiens GN=RAP1B PE=2 SV=1 - [B4DW74_HUMAN],2,2,3,2,9,3
"Threonine--tRNA ligase, cytoplasmic OS=Homo sapiens GN=TARS PE=3 SV=1 - [E7ERI3_HUMAN]",2,1,3,0,9,7
Serine/threonine-protein phosphatase PP1-beta catalytic subunit OS=Homo sapiens GN=PPP1CB PE=1 SV=3 - [PP1B_HUMAN],2,1,4,1,9,2
Programmed cell death 6-interacting protein OS=Homo sapiens GN=PDCD6IP PE=1 SV=1 - [PDC6I_HUMAN],2,1,4,1,9,10
SH3 domain-binding protein 4 OS=Homo sapiens GN=SH3BP4 PE=1 SV=1 - [SH3B4_HUMAN],2,0,4,0,9,2
Isoform 3 of Core histone macro-H2A.1 OS=Homo sapiens GN=H2AFY - [H2AY_HUMAN],2,2,5,0,9,4
Tubulin beta-4B chain OS=Homo sapiens GN=TUBB4B PE=1 SV=1 - [TBB4B_HUMAN],8,8,40,14,36,13
Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit STT3B OS=Homo sapiens GN=STT3B PE=1 SV=1 - [STT3B_HUMAN],3,3,2,0,14,5
DNA replication licensing factor MCM3 OS=Homo sapiens GN=MCM3 PE=1 SV=3 - [MCM3_HUMAN],3,2,3,1,14,9
FACT complex subunit SPT16 OS=Homo sapiens GN=SUPT16H PE=1 SV=1 - [SP16H_HUMAN],3,4,6,1,14,8
60S ribosomal protein L4 OS=Homo sapiens GN=RPL4 PE=4 SV=1 - [E7EWF1_HUMAN],3,1,6,0,14,3
"Malate dehydrogenase, mitochondrial OS=Homo sapiens GN=MDH2 PE=1 SV=3 - [MDHM_HUMAN]",7,5,10,6,34,13
Ras-related protein R-Ras OS=Homo sapiens GN=RRAS PE=1 SV=1 - [RRAS_HUMAN],1,2,0,0,5,2
RNA-binding protein 28 OS=Homo sapiens GN=RBM28 PE=4 SV=1 - [E9PDD9_HUMAN],1,1,0,0,5,1
Eukaryotic translation initiation factor 3 subunit H OS=Homo sapiens GN=EIF3H PE=1 SV=1 - [EIF3H_HUMAN],1,2,0,1,5,3
26S proteasome non-ATPase regulatory subunit 13 OS=Homo sapiens GN=PSMD13 PE=2 SV=1 - [B4DJ66_HUMAN],1,1,0,1,5,2
Isoform 2 of Triosephosphate isomerase OS=Homo sapiens GN=TPI1 - [TPIS_HUMAN],1,2,0,2,5,6
Caseinolytic peptidase B protein homolog (Fragment) OS=Homo sapiens GN=CLPB PE=4 SV=1 - [H0YFF5_HUMAN],1,0,0,1,5,1
Isoform 5 of Microtubule-associated protein 4 OS=Homo sapiens GN=MAP4 - [MAP4_HUMAN],1,0,0,0,5,3
Mitochondrial import receptor subunit TOM70 OS=Homo sapiens GN=TOMM70A PE=2 SV=1 - [B4DZ87_HUMAN],2,2,1,0,10,1
Zinc finger CCCH domain-containing protein 11A OS=Homo sapiens GN=ZC3H11A PE=2 SV=1 - [B4DLG2_HUMAN],2,1,1,1,10,1
14-3-3 protein eta OS=Homo sapiens GN=YWHAH PE=1 SV=4 - [1433F_HUMAN],1,4,1,0,5,4
Estradiol 17-beta-dehydrogenase 11 OS=Homo sapiens GN=HSD17B11 PE=4 SV=1 - [D6RCD0_HUMAN],1,1,1,0,5,1
Long-chain fatty acid transport protein 4 OS=Homo sapiens GN=SLC27A4 PE=1 SV=1 - [S27A4_HUMAN],1,1,1,0,5,1
Isoform 1 of Transcriptional regulator ATRX OS=Homo sapiens GN=ATRX - [ATRX_HUMAN],1,1,1,0,5,1
Isoform Beta of Heat shock protein 105 kDa OS=Homo sapiens GN=HSPH1 - [HS105_HUMAN],1,2,1,1,5,4
Heterogeneous nuclear ribonucleoprotein A0 OS=Homo sapiens GN=HNRNPA0 PE=1 SV=1 - [ROA0_HUMAN],1,1,1,1,5,2
Actin-related protein 3 OS=Homo sapiens GN=ACTR3 PE=1 SV=3 - [ARP3_HUMAN],1,0,1,0,5,1
Protein DEK OS=Homo sapiens GN=DEK PE=1 SV=1 - [DEK_HUMAN],1,0,1,0,5,2
Periodic tryptophan protein 2 homolog OS=Homo sapiens GN=PWP2 PE=1 SV=2 - [PWP2_HUMAN],1,0,1,0,5,2
DNA-directed RNA polymerase OS=Homo sapiens GN=POLR2B PE=3 SV=2 - [C9J4M6_HUMAN],1,0,1,0,5,2
NF-X1-type zinc finger protein NFXL1 OS=Homo sapiens GN=NFXL1 PE=1 SV=2 - [NFXL1_HUMAN],1,0,1,0,5,1
Isoform Short of Delta-1-pyrroline-5-carboxylate synthase OS=Homo sapiens GN=ALDH18A1 - [P5CS_HUMAN],4,4,6,6,20,6
"Isocitrate dehydrogenase [NAD] subunit alpha, mitochondrial OS=Homo sapiens GN=IDH3A PE=3 SV=1 - [H0YL72_HUMAN]",1,2,2,1,5,5
Structural maintenance of chromosomes protein 2 OS=Homo sapiens GN=SMC2 PE=1 SV=2 - [SMC2_HUMAN],1,1,2,3,5,7
"GTPase Era, mitochondrial OS=Homo sapiens GN=ERAL1 PE=1 SV=2 - [ERAL1_HUMAN]",1,0,2,1,5,1
"39S ribosomal protein L39, mitochondrial (Fragment) OS=Homo sapiens GN=MRPL39 PE=4 SV=1 - [C9JG87_HUMAN]",1,0,2,2,5,3
WD repeat-containing protein 36 OS=Homo sapiens GN=WDR36 PE=1 SV=1 - [WDR36_HUMAN],1,0,2,0,5,1
Disks large homolog 1 OS=Homo sapiens GN=DLG1 PE=4 SV=1 - [E9PG21_HUMAN],1,0,2,0,5,1
Isoform 2 of General transcription factor II-I OS=Homo sapiens GN=GTF2I - [GTF2I_HUMAN],1,1,3,2,5,2
Isoform 2 of ATP-citrate synthase OS=Homo sapiens GN=ACLY - [ACLY_HUMAN],2,4,6,3,10,10
"Aspartate--tRNA ligase, cytoplasmic OS=Homo sapiens GN=DARS PE=1 SV=2 - [SYDC_HUMAN]",2,1,6,2,10,10
26S protease regulatory subunit 8 OS=Homo sapiens GN=PSMC5 PE=2 SV=1 - [A8K3Z3_HUMAN],1,0,3,1,5,1
TAR DNA-binding protein 43 OS=Homo sapiens GN=TARDBP PE=1 SV=1 - [TADBP_HUMAN],1,0,5,0,5,3
Heterogeneous nuclear ribonucleoprotein F OS=Homo sapiens GN=HNRNPF PE=1 SV=3 - [HNRPF_HUMAN],3,6,20,4,15,4
Nucleolar and coiled-body phosphoprotein 1 OS=Homo sapiens GN=NOLC1 PE=1 SV=2 - [NOLC1_HUMAN],18,1,20,2,92,4
Isoform 2 of Heterogeneous nuclear ribonucleoprotein M OS=Homo sapiens GN=HNRNPM - [HNRPM_HUMAN],9,5,33,8,46,9
Receptor expression-enhancing protein 5 OS=Homo sapiens GN=REEP5 PE=1 SV=3 - [REEP5_HUMAN],2,2,1,1,11,3
Isoform 2 of Testin OS=Homo sapiens GN=TES - [TES_HUMAN],2,2,2,3,11,7
Alpha-enolase OS=Homo sapiens GN=ENO1 PE=1 SV=2 - [ENOA_HUMAN],4,8,5,4,22,16
40S ribosomal protein S27-like OS=Homo sapiens GN=RPS27L PE=1 SV=3 - [RS27L_HUMAN],2,2,3,2,11,6
Isoform 3 of Palladin OS=Homo sapiens GN=PALLD - [PALLD_HUMAN],2,1,3,1,11,5
RNA-binding protein 14 OS=Homo sapiens GN=RBM14 PE=1 SV=2 - [RBM14_HUMAN],2,2,4,2,11,1
Mitochondrial ornithine transporter 1 OS=Homo sapiens GN=SLC25A15 PE=1 SV=1 - [ORNT1_HUMAN],1,2,0,1,6,1
Serine/threonine-protein phosphatase PP1-alpha catalytic subunit OS=Homo sapiens GN=PPP1CA PE=1 SV=1 - [PP1A_HUMAN],1,1,0,0,6,1
Isoform LCRMP-4 of Dihydropyrimidinase-related protein 3 OS=Homo sapiens GN=DPYSL3 - [DPYL3_HUMAN],1,1,0,1,6,5
"ATP-dependent Clp protease ATP-binding subunit clpX-like, mitochondrial OS=Homo sapiens GN=CLPX PE=1 SV=2 - [CLPX_HUMAN]",1,0,0,2,6,1
Isoform Beta-B of Glucocorticoid receptor OS=Homo sapiens GN=NR3C1 - [GCR_HUMAN],1,1,1,1,6,0
Mitochondrial carrier homolog 1 OS=Homo sapiens GN=MTCH1 PE=2 SV=1 - [Q5TDC2_HUMAN],1,3,1,0,6,3
"Isoform Cytoplasmic of Fumarate hydratase, mitochondrial OS=Homo sapiens GN=FH - [FUMH_HUMAN]",1,0,1,2,6,3
Integrin alpha-1 OS=Homo sapiens GN=ITGA1 PE=1 SV=2 - [ITA1_HUMAN],1,1,2,1,6,1
Probable ATP-dependent RNA helicase DHX36 (Fragment) OS=Homo sapiens GN=DHX36 PE=4 SV=1 - [E7EWK3_HUMAN],1,1,2,0,6,3
60S ribosomal protein L10 OS=Homo sapiens GN=RPL10 PE=4 SV=1 - [F8W7C6_HUMAN],1,1,2,0,6,5
Gem-associated protein 5 OS=Homo sapiens GN=GEMIN5 PE=1 SV=3 - [GEMI5_HUMAN],1,0,2,2,6,4
Ubiquitin-like modifier-activating enzyme 1 OS=Homo sapiens GN=UBA1 PE=1 SV=3 - [UBA1_HUMAN],2,3,5,3,12,6
"Carbamoyl-phosphate synthase [ammonia], mitochondrial OS=Homo sapiens GN=CPS1 PE=1 SV=2 - [CPSM_HUMAN]",4,20,12,28,24,37
Pleckstrin homology-like domain family B member 2 OS=Homo sapiens GN=PHLDB2 PE=4 SV=1 - [E9PGF6_HUMAN],1,0,4,1,6,1
Fermitin family homolog 2 (Fragment) OS=Homo sapiens GN=FERMT2 PE=4 SV=1 - [H0YJ34_HUMAN],1,0,4,0,6,1
Dermcidin OS=Homo sapiens GN=DCD PE=1 SV=2 - [DCD_HUMAN],1,12,10,12,6,10
Cysteine and glycine-rich protein 1 OS=Homo sapiens GN=CSRP1 PE=1 SV=3 - [CSRP1_HUMAN],2,3,3,2,13,5
Transketolase OS=Homo sapiens GN=TKT PE=2 SV=1 - [B4E022_HUMAN],3,9,3,5,20,17
"40S ribosomal protein S4, X isoform OS=Homo sapiens GN=RPS4X PE=1 SV=2 - [RS4X_HUMAN]",2,4,0,0,14,7
WD repeat and HMG-box DNA-binding protein 1 OS=Homo sapiens GN=WDHD1 PE=1 SV=1 - [WDHD1_HUMAN],1,1,0,0,7,2
